"Bore","Latitude","Longitude","Total_Dept","Elevation","Aspect","Curvature","Drainage_density","Distance_from_stream","Lithology","Plan_curvature","Profile_curvature","Slope_degree","Sy","TRI","SPI1","STI1","TWI1","response6","response4"
156,22.12498,90.41194,290.16,7,291.801,0,0.106502,1591.13,10,0.118973,0.118973,2.53517,0.0322841,8,4.7193995898974,14.0341786995632,4.84229997927704,"1","1"
157,22.16352,90.38501,270,6,-1,0,0.104853,1950,10,0,0,0,0.0321667,8,8.00023207003829,90.5056407919687,8.42809319663019,"1","1"
158,22.11105,90.44968,275,6,-1,0,0.106805,4857.04,10,0,0,0,0.0323042,5.2915,8.00023207003829,90.5056407919687,8.42809319663019,"1","1"
159,22.11966,90.43862,255,8,83.6598,0,0.107112,4199.68,10,0,0,2.1319,0.0323042,10.3923,5.54587226657109,25.2210677934759,5.40367788220586,"1","1"
160,21.90085,90.53963,305,5,161.565,0.108158,0.0488775,1656.8,1,0.086526,-0.0216315,1.48934,0.0319174,6.9282,4.38605426448607,9.14307565951977,5.17315422359403,"1","1"
161,21.89215,90.50116,310,14,281.31,0.108158,0.0515226,1026.16,1,0,-0.108158,1.20084,0.0318735,10.9545,6.11396698277187,51.3912880134845,4.84936714650013,"1","2"
162,22.15592,90.46793,270,6,-1,0,0.113201,3060,10,0,0,0,0.0323185,8,5.25939204611309,17.4773920627433,5.68725317270499,"1","1"
163,22.18807,90.48965,236,7,300.964,0,0.108464,120,10,-0.0270394,-0.0270394,1.37315,0.0323883,10,4.7193995898974,14.0341786995632,4.84229997927704,"1","1"
164,22.004167,90.222778,269.75,7,180,0.216315,0.0707602,11252.2,10,0.216315,0,1.41294,0.0313499,9.21954,4.7193995898974,14.0341786995632,4.84229997927704,"1","1"
165,22.39211,90.23555,320,6,45,0.216315,0.115423,2700.17,5,0.108158,-0.108158,0.666172,0.0307664,8.66025,4.56624486555315,11.5307785432346,4.99410599214505,"1","1"
166,22.39696,90.22701,356,5,315,0,0.116113,3540.13,5,0,0,0.333097,0.0306133,13.0767,7.02511159410133,44.5419406598163,7.81221155320929,"1","1"
167,22.32559,90.18242,290,5,341.565,-0.216315,0.114602,2594.09,5,0,0.216315,1.48934,0.0304869,9.79796,9.99918237087414,265.303299548095,10.7862823299821,"1","1"
168,22.34239,90.20223,325,5,-1,0,0.11601,1308.01,5,0,0,0,0.0305163,12,5.77234862560596,21.0052719394076,6.55944858471392,"1","1"
169,22.32972,90.15305,270,6,351.87,0,0.106785,5356.49,10,-0.0270394,-0.0270394,1.66504,0.0303718,13.0767,7.27429506665536,58.5481782967921,7.70215619324726,"1","1"
170,22.45257,90.25411,320,4,18.4349,-0.216315,0.121087,4143.15,10,0,0.216315,1.48934,0.0310185,8.66025,4.86001086782755,10.4412360915407,6.08455497017399,"1","1"
171,22.44643,90.26773,329,6,296.565,0.324473,0.118513,2665.95,10,0.173052,-0.151421,2.10577,0.0310185,7.48331,4.56624486555315,11.5307785432346,4.99410599214505,"1","1"
172,22.24817,90.20473,335.263639,6,-1,0,0.106047,540,10,0,0,0,0.0308427,8,6.86882995854719,45.904856201261,7.29669108513909,"1","1"
173,22.2311,90.20213,300,8,111.801,0.216315,0.10123,810,10,0.140605,-0.0757103,2.53517,0.0310128,10.3923,4.85272508601115,16.6396992358155,4.71053070164592,"1","1"
174,22.2547,90.18843,315,6,-1,0,0.107046,2220,10,0,0,0,0.0306074,5.2915,5.25939204611309,17.4773920627433,5.68725317270499,"1","1"
175,22.42978,90.28162,290,11,147.529,0.216315,0.112949,361.248,10,0.189276,-0.0270394,3.0681,0.0310242,13.4164,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
176,22.395147,90.257657,325,4,-1,0,0.114807,420,10,0,0,0,0.030888,3,8.11810740584903,73.7455679507869,9.34265150819548,"1","1"
177,22.40514,90.32449,287,9,291.801,0.757103,0.0815181,4179.05,10,0.166396,-0.590707,2.53517,0.0311525,8.66025,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
178,22.3213,90.24086,284,6,270,0.108158,0.114752,2430,10,0,-0.108158,0.942067,0.0308642,6.245,4.56624486555315,11.5307785432346,4.99410599214505,"1","1"
179,22.28498,90.3483,267,8,149.036,0.108158,0.106243,6300,5,0.0831981,-0.0249594,2.74472,0.0314762,9.21954,4.85272508601115,16.6396992358155,4.71053070164592,"1","1"
180,22.33045,90.33614,284,6,-1,0,0.0906197,3805.39,5,0,0,0,0.0313041,8,6.64568640723298,40.152503024223,7.07354753382488,"1","1"
181,22.33914,90.42803,287,10,83.6598,0.216315,0.057442,6281.69,1,0,-0.216315,2.1319,0.031978,11,5.07713699414214,22.1150332802866,4.4898593394771,"1","1"
182,22.46357,90.37343,213.96,4,135,0,0.0767186,2462.93,10,0,0,0.333097,0.0311057,8.06226,5.7763015997017,18.093222382542,7.00084570204815,"1","1"
183,22.489444,90.074167,323.072234,17,109.799,0.324473,0.122716,5825.41,10,0.222437,-0.102035,6.23369,0.0301439,19.0788,5.6235703040193,43.2997319191188,3.9633162998157,"1","2"
184,22.465278,90.088333,366,11,288.435,0.108158,0.09267,8147.64,10,0,-0.108158,0.744795,0.0302366,13.7477,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
185,22.4225,89.988889,366,9,168.69,0.324473,0.106174,3033.56,10,0.108158,-0.216315,1.20084,0.0295986,8,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
186,22.373889,89.924167,366,7,71.565,0.216315,0.0869104,1350,1,0.0540788,-0.162236,1.48934,0.0295386,10.9087,6.51115905912545,41.1223336455297,6.6340594485051,"1","1"
187,22.61386,90.08896,304.79,11,0,0.216315,0.122168,3849.48,10,0.216315,0,2.35405,0.0300589,13.7477,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
188,22.2431,89.9563,335.263639,6,-1,0,0.0958994,8814.13,5,0,0,0,0.0299271,3.60555,6.96414013835152,48.6064879516695,7.39200126494342,"1","1"
189,22.26679,89.8798,335.263639,6,108.435,0.324473,0.0964826,1140,1,0.216315,-0.108158,0.744795,0.0298082,6.245,4.56624486555315,11.5307785432346,4.99410599214505,"1","1"
190,22.31417,90.00467,335.263639,6,-1,0,0.0899152,9071.02,5,0,0,0,0.0298435,6.7082,9.52207192315441,225.544186742852,9.94993304974631,"1","1"
191,22.34773,89.95778,335.263639,6,-1,0,0.080858,5396.67,10,0,0,0,0.0296426,8,8.12159292704256,97.3418190829495,8.54945405363446,"1","1"
192,22.23668,89.97949,335.263639,6,-1,0,0.0856892,6502.46,5,0,0,0,0.0299308,6.7082,4.56624486555315,11.5307785432346,4.99410599214505,"1","1"
193,22.23211,89.9941,335.263639,7,185.194,-0.108158,0.0831676,5051.59,5,0,0.108158,2.59982,0.0299636,10.3923,5.41254677045734,21.2718371522953,5.53544715983699,"1","1"
194,22.30644,89.96363,298.08,6,-1,0,0.0930298,7420.74,5,0,0,0,0.0299365,0,7.39945820960936,63.1143311419743,7.82731933620126,"1","1"
195,22.29654,89.96334,335.263639,6,341.565,-0.216315,0.0914539,7928.46,5,0,0.216315,1.48934,0.0299365,10.3923,11.148270004446,598.38534652483,11.5761311310379,"1","1"
196,22.344444,90.017222,366,10,11.3099,-0.216315,0.0906626,7938.67,5,0,0.216315,1.20084,0.0298603,10.3923,5.77028417470209,33.5201223118592,5.18300652003704,"1","1"
197,22.3497,90.01749,335.263639,7,146.31,0.108158,0.0916384,8073.35,5,0.043263,-0.0648945,1.69799,0.029832,9.21954,4.7193995898974,14.0341786995632,4.84229997927704,"1","1"
198,22.20559,89.93063,335.263639,6,-1,0,0.101931,5910.3,10,0,0,0,0.0299618,10.3923,6.51215501460846,37.0610274598051,6.94001614120036,"1","1"
199,22.226389,89.962778,366,10,116.565,-0.216315,0.0901688,7260.06,5,-0.108158,0.108158,1.05324,0.029934,12.6491,5.77028417470209,33.5201223118592,5.18300652003704,"1","1"
200,22.27468,89.97111,335.263639,6,63.4349,-0.108158,0.0896152,9909.45,5,0,0.108158,1.05324,0.0298991,9.21954,4.56624486555315,11.5307785432346,4.99410599214505,"1","1"
201,22.258056,90.025,366,9,45,0,0.0674546,5295.32,5,0,0,0.333097,0.0299389,9.21954,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
202,22.3497,89.93409,335.263639,9,96.3402,0,0.0731517,2965.3,10,0,0,2.1319,0.0296607,12.1244,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
203,22.35865,89.93484,338.31149,7,281.31,-0.216315,0.0734793,2940,10,-0.135197,0.0811181,1.20084,0.0296607,12.1244,7.49198831213718,74.0728392610964,7.61488870151682,"1","1"
204,22.7766,90.00792,261,7,203.199,0.108158,0.135799,1596.78,10,0.108158,0,1.79322,0.0292962,12.6491,4.7193995898974,14.0341786995632,4.84229997927704,"1","1"
205,22.675,90.172222,261,6,-1,0,0.10304,4806.84,10,0,0,0,0.0303684,10.3923,6.17568277798725,30.285910450228,6.60354390457915,"1","1"
206,22.73268,90.01644,262,5,-1,0,0.138228,1090.78,10,0,0,0,0.0293449,6.245,6.95100362194761,42.6047797955925,7.73810358105557,"1","1"
207,22.8074,90.01757,268,5,191.31,-0.108158,0.120264,4544.58,9,0,0.108158,1.20084,0.0292088,9.79796,6.58327884182229,34.169436696928,7.37037880093025,"1","1"
208,22.505556,91.758333,262,59,334.537,0.324473,0.0806315,6778.81,18,0.276474,-0.0479989,10.8262,0.0286525,56.5774,7.3157441464363,174.233807275003,2.72316383891226,"1","2"
209,22.85183,90.02845,273,5,-1,0,0.11391,2312.34,5,0,0,0,0.0293955,4.89898,10.4191404862849,341.32959589943,11.2062404453928,"1","1"
210,22.82347,89.95606,335.26,5,-1,0,0.107611,647.611,10,0,0,0,0.0282345,6.245,9.77054932727516,231.294981472375,10.5576492863831,"1","1"
211,22.8341,89.96838,264,5,135,-0.216315,0.0992326,108.167,1,-0.108158,0.108158,0.666172,0.0280023,6.245,8.91865375763933,138.733736337501,9.70575371674729,"1","1"
212,22.8209,89.98128,268,7,135,-0.216315,0.110178,1611.37,1,-0.108158,0.108158,1.33216,0.0284774,10.3923,6.91662416723362,52.4484318544169,7.03952455661326,"1","1"
213,22.767422,89.974737,259,9,168.69,-0.108158,0.130886,1536.75,10,0,0.108158,1.20084,0.0288205,9.79796,5.66404769381736,29.3084597814943,5.28726753036145,"1","1"
214,22.71663,89.96895,253,6,-1,0,0.13583,3235.69,10,0,0,0,0.0290102,9.21954,6.86882995854719,45.904856201261,7.29669108513909,"1","1"
215,22.725721,89.97925,262,7,315,0.324473,0.139598,2100.21,10,0.216315,-0.108158,0.333097,0.0290104,8,4.7193995898974,14.0341786995632,4.84229997927704,"1","1"
216,22.7355,89.98933,262,9,4.39871,0.324473,0.143097,840.536,10,0.216315,-0.108158,3.0681,0.0291364,9.79796,4.97090051325742,19.3363722671255,4.59412034980151,"1","1"
217,22.504167,89.758333,251,5,-1,0,0.0757774,1973.85,5,0,0,0,0.0276931,4.89898,8.88586393481634,136.030977628208,9.6729638939243,"1","1"
218,22.69646,89.97415,251,5,-1,0,0.132535,2236.36,10,0,0,0,0.0291478,10.9087,6.87096091427407,40.6070145621717,7.65806087338203,"1","1"
219,22.68782,89.99091,267,8,348.69,-0.108158,0.131842,517.88,10,0,0.108158,1.20084,0.0293166,8.66025,4.85272508601115,16.6396992358155,4.71053070164592,"1","1"
220,22.3549,89.5931,258,10,158.199,-0.216315,0.0718636,2752.82,11,-0.108158,0.108158,2.53517,0.0274036,11.4891,5.77028417470209,33.5201223118592,5.18300652003704,"1","1"
221,22.619222,89.946167,363,11,186.34,0.43263,0.143839,1950,10,0.216315,-0.216315,2.1319,0.0291442,9.21954,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
222,22.637333,89.952444,366,7,45,0.216315,0.138791,2972.42,10,0.135197,-0.0811181,0.999202,0.0291929,4.89898,4.7193995898974,14.0341786995632,4.84229997927704,"1","1"
223,22.61892,89.98402,250,14,217.875,-0.108158,0.136614,3273.3,10,-0.0648945,0.043263,2.68358,0.0292967,13.8564,6.11396698277187,51.3912880134845,4.84936714650013,"1","2"
224,22.74048,90.10035,304.79,10,-1,0,0.0969232,1018.68,9,0,0,0,0.0300409,9.79796,6.8688964633702,64.8004985972028,6.28161880870515,"1","1"
225,22.74775,90.11946,304.79,12,0,0,0.0907246,2643.58,10,0,0,0.471065,0.0301725,12.0416,6.64869063027894,64.069435943005,5.69548367184151,"1","1"
226,22.75814,90.10804,304.79,14,348.69,0.43263,0.0935015,1019.12,9,0.335288,-0.0973418,2.40062,0.0301725,12.9615,5.42081980221192,33.9056055393005,4.15621996594019,"1","1"
227,22.734722,90.163611,298.689424,10,191.31,0.216315,0.0841491,5158.69,5,0.135197,-0.0811181,1.20084,0.0303622,7.14143,5.07713699414214,22.1150332802866,4.4898593394771,"1","1"
228,22.7025,90.026944,240.78025,11,101.31,0.324473,0.131234,2823.35,9,0.216315,-0.108158,1.20084,0.02956,10.9087,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
229,22.741944,90.154444,301.737275,12,90,0.86526,0.0843553,4133.04,5,0,0,0.471065,0.0303172,9.38083,5.26239626915905,27.887841775124,4.30918931072162,"2","1"
230,22.2182,92.2324,85.37,53,272.643,0.324473,0.0969647,2135.28,19,0,-0.324473,14.9757,0.0452922,78.4857,7.78212963134212,240.973139496283,3.52336501563636,"2","2"
231,22.31182,92.18046,170.73,63,245.556,0.324473,0.0651571,7933.91,19,0.236722,-0.0877504,5.67342,0.041487,53.963,7.48099042147626,183.190264283295,2.65767399377714,"1","2"
232,21.90529,92.11068,152.44,53,194.931,-0.324473,0.0647152,5093.38,23,0.118361,0.442834,7.27374,0.0475125,57.1577,8.47527681190207,365.246979618537,4.21651219619631,"1","1"
233,21.90526,92.11065,164.63,53,194.931,-0.324473,0.0647152,5093.38,23,0.118361,0.442834,7.27374,0.0475125,57.1577,8.47527681190207,365.246979618537,4.21651219619631,"1","1"
234,21.84184,92.10705,150,40,282.995,0,0.0789252,7737.96,19,-0.237947,-0.237947,3.13932,0.0476405,45.4753,11.1413718645499,1797.38486853427,7.62187793552864,"1","2"
235,21.67747,92.12503,100.61,34,140.711,0.108158,0.106856,7323.01,19,0.223407,0.11525,6.66502,0.0476711,41.9524,7.10553311918532,151.866692244935,3.96624455959478,"1","2"
236,21.713639,92.122278,158.54,43,96.8428,0.540788,0.102454,3332.16,19,0.216315,-0.324473,5.90965,0.0476771,34.4238,6.7360235763439,129.577447754989,3.03887176621461,"1","2"
237,21.71397,92.1519,213.96,55,76.139,0.324473,0.102001,3829.91,19,0.253094,-0.0713785,18.0578,0.0476763,83.7914,7.16249031853976,164.29290623832,2.79324504716544,"2","2"
238,21.73226,92.15015,158.54,46,61.3895,2.59578,0.0997786,1855.4,17,1.01545,-1.58033,22.3954,0.0476691,61.9677,6.84080144549922,138.841876619204,2.97158181332171,"1","2"
239,21.83245,92.13777,134.15,118,336.801,-0.757103,0.0812661,4711.53,23,-0.428901,0.328202,5.36567,0.0476249,94.7576,7.606706665884,414.937421105884,3.41715740124088,"2","2"
240,21.8324,92.13774,121.95,118,336.801,-0.757103,0.0812661,4711.53,23,-0.428901,0.328202,5.36567,0.0476249,94.7576,7.937421105884,414.937421105884,3.41715740124088,"2","2"
241,21.74902,92.2323,152.44,29,94.3987,-0.324473,0.0961327,240,18,0,0.324473,3.0681,0.0476727,35.7071,2.53672287017803,726.932195462625,7.04257450179109,"1","2"
242,21.80365,92.22233,118.9,49,176.186,0.108158,0.0837973,3037.27,18,0.43263,0.324473,3.53642,0.0476395,62.4099,6.94600284378991,147.749200216443,2.90853572852384,"1","2"
243,21.80375,92.22243,152.45,49,176.186,0.108158,0.0837756,3047.77,18,0.43263,0.324473,3.53642,0.0476395,60.5227,6.94600284378991,147.749200216443,2.90853572852384,"1","2"
244,21.80372,92.2224,134.15,49,176.186,0.108158,0.0837973,3037.27,18,0.43263,0.324473,3.53642,0.0476395,62.4099,6.94600284378991,147.749200216443,2.90853572852384,"1","2"
245,21.95813,92.19747,152.44,44,246.801,-0.108158,0.0384721,7747.44,19,-0.0216315,0.086526,1.79322,0.0473466,46.4758,8.15726802892008,304.869170241921,4.4022293419914,"2","2"
246,21.519862,92.174059,201.22,24,215.538,-0.324473,0.0713366,6665.81,25,-0.108158,0.216315,2.02533,0.0476973,26.7395,8.19514189910668,247.980232174497,5.81740750016392,"2","1"
247,21.4755,92.27313,103.66,58,341.565,-0.540788,0.0341255,3123.03,19,-0.086526,0.454262,1.48934,0.0476961,71.7147,9.91555181209411,837.132562894925,5.3792864290817,"2","2"
248,21.20714,92.18655,167.68,10,352.569,-0.540788,0.00430594,1993.2,22,-0.108158,0.43263,5.4468,0.0475872,18.9737,5.77028417470209,33.5201223118592,5.18300652003704,"1","1"
249,21.25877,92.1981,176.83,58,219.472,1.18973,0.00613328,1285,25,0.0924933,-1.09724,10.2632,0.0476089,79.1454,7.27649448247885,171.837289669353,2.74022909946645,"2","1"
250,21.38719,92.19513,173.78,28,78.6901,-0.324473,0.0434088,6282.55,18,0,0.324473,2.40062,0.0476793,37.2425,9.78586011050046,697.29845054782,7.07754309962884,"1","2"
251,21.38729,92.19523,164.63,28,78.6901,-0.324473,0.0434088,6282.55,18,0,0.324473,2.40062,0.0476793,37.9473,9.78586011050046,697.29845054782,7.07754309962884,"1","2"
252,22.2933,92.39965,185.98,208,135,-0.648945,0.0726611,6378.09,24,-0.43263,0.216315,9.89351,0.043446,171.526,12.6190734545567,5.90850728662516,7.90850728662516,"1","2"
253,22.17909,92.33492,128.02,40,-1,0,0.0891193,84.8528,23,0,0,0,0.0459346,63.4429,9.11541900782109,532.997280883842,5.59592507879979,"1","2"
254,23.84312,91.14844,207.264,7,168.69,-0.216315,0.0899837,1129.69,6,0,0.216315,1.20084,0.0369702,9.21954,6.3288375023315,36.8611605663739,6.45173789171114,"1","1"
255,23.8635,91.14985,210,8,214.695,0.108158,0.0870502,990.454,6,0.147094,0.0389367,3.71895,0.0368541,12.6491,5.54587226657109,25.2210677934759,5.40367788220586,"1","1"
256,23.86283,91.18877,182.88,9,135,-0.324473,0.0610082,480,6,-0.086526,0.237947,1.9978,0.0383231,9.74679,6.91681066231273,62.1489538523323,6.54003049885682,"1","1"
257,24.06869,91.2534,188,14,315,0,0.0674441,2138.43,6,0,0,1.33216,0.0447211,12,5.42081980221192,33.9056055393005,4.15621996594019,"2","1"
258,24.06825,91.25407,179.832,12,149.036,-0.216315,0.0673836,2124.08,6,-0.0811181,0.135197,1.37315,0.0447211,12.6886,6.36100855782716,53.9122749915676,5.40780159938973,"2","1"
259,24.04645,91.24554,213,8,108.435,-0.108158,0.0692556,241.868,6,0,0.108158,0.744795,0.0439068,7.54983,7.41767444347268,77.5374445325374,7.27548005910745,"1","2"
260,24.02339,91.22027,185.928,13,114.444,0.86526,0.0734144,2694.16,6,0.546382,-0.318878,5.67342,0.0441142,13.2665,5.34442088013583,30.8689560169487,4.2297825331172,"2","1"
261,24.00379,91.15129,164.592,6,11.3099,-0.108158,0.109284,3748.56,6,0,0.108158,1.20084,0.0446253,5.65685,4.56624486555315,11.5307785432346,4.99410599214505,"1","1"
262,24.00207,91.1857,204,7,-1,0,0.0945325,313.209,6,0,0,0,0.0440482,8.48528,5.81801187856551,27.1306222773594,5.94091226794515,"1","1"
263,24.01327,91.00365,204.22,11,18.4349,-0.108158,0.110861,2379.29,4,0,0.108158,0.744795,0.0574223,9.79796,6.27234656365371,48.2673408723212,5.49406194367413,"2","1"
264,23.97107,91.21334,180,16,336.801,-0.108158,0.0931722,1913.66,6,-0.216315,-0.108158,1.79322,0.043424,20.0749,7.50571313219185,128.967337060531,5.96948564038921,"2","2"
265,23.95795,91.0786,205,10,225,-0.216315,0.144449,3463.02,6,-0.189276,0.0270394,0.999202,0.0444342,13.7477,8.94833800505003,225.648442222658,8.36106035038499,"1","1"
266,23.99362,91.11532,185,8,35.5377,0.108158,0.128536,7321.54,6,0.151421,0.043263,2.02533,0.0458351,8.48528,4.85272508601115,16.6396992358155,4.71053070164592,"1","1"
267,24.02157,91.11126,198.12,13,14.0362,0.108158,0.12821,7803.06,6,0.043263,-0.0648945,1.94155,0.0464775,12,5.34442088013583,30.8689560169487,4.2297825331172,"2","1"
268,24.03441,91.26365,196,8,-1,0,0.0664949,990,16,0,0,0,0.0446853,8.94427,7.68593843006736,91.0782809447238,7.54374404570213,"1","2"
269,24.03146,91.28283,164.592,8,296.565,-0.108158,0.0623592,2108.77,17,0,0.108158,1.05324,0.0447841,10.247,8.5162867321408,149.893995580194,8.37409234777556,"1","2"
270,23.92764,91.15788,187.452,11,127.875,0.108158,0.080677,1622.5,6,0.141437,0.0332792,2.68358,0.0407123,10.9545,5.1737342749856,24.9678197657918,4.39544965500602,"2","1"
271,23.91303,91.14471,279.3,13,348.69,0.43263,0.0830612,2724.06,6,0.129789,-0.302841,2.40062,0.0378905,11.4891,5.34442088013583,30.8689560169487,4.2297825331172,"2","1"
272,24.03376,91.13475,192,11,30.9638,-0.108158,0.10796,5382.05,6,0,0.108158,1.37315,0.0462018,10.7238,5.86688145554554,37.8441380486565,5.08859683556597,"2","1"
273,24.02366,91.16297,195.072,6,333.435,-0.108158,0.0988301,2592.01,6,0,0.108158,1.05324,0.0449797,8.48528,4.56624486555315,11.5307785432346,4.99410599214505,"1","1"
274,23.97545,91.26941,204,10,90,-0.108158,0.0647608,7521.63,17,0,0.108158,0.471065,0.0452558,12.49,6.46343135526203,50.8070046995399,5.87615370059699,"1","2"
275,24.01327,91.00365,201.17,11,18.4349,-0.108158,0.110861,2379.29,4,0,0.108158,0.744795,0.0574223,9.79796,6.27234656365371,48.2673408723212,5.49406194367413,"2","1"
276,24.01085,91.08227,195.072,9,161.565,-0.216315,0.128483,8079.36,6,-0.108158,0.108158,1.48934,0.0461753,12,7.36879578605579,81.509946800815,6.99201562259988,"1","1"
277,24.00959,91.05843,189,9,-1,0,0.131139,7111.08,6,0,0,0,0.0481864,7.93725,5.66404769381736,29.3084597814943,5.28726753036145,"1","1"
278,23.93351,91.09806,208,10,66.8014,-0.216315,0.130006,2503.16,6,-0.0270394,0.189276,1.79322,0.0384738,12.6886,7.37972208713619,88.0415332591134,6.79244443247114,"1","1"
279,23.95504,91.03626,173.736,7,-1,0,0.1201,2130,6,0,0,0,0.0500482,8.48528,12.4322905513875,1435.44511817008,12.5551909407672,"1","1"
280,23.88213,91.13281,225,12,191.31,-0.216315,0.0973028,1745.42,6,0,0.216315,1.20084,0.0367756,12.0416,9.09103766564814,277.376462274791,8.13783070721071,"2","1"
281,23.8779,91.13442,305.39,10,188.13,-0.216315,0.0963722,1410.32,6,0,0.216315,1.66504,0.0362391,12,9.6922575109834,352.598468426715,9.10497985631836,"1","1"
282,23.87869,91.10399,175.26,6,135,0,0.106787,615.549,6,0,0,0.333097,0.0362035,5.2915,6.64568640723298,40.152503024223,7.07354753382488,"1","1"
283,24.00616,91.23283,182.88,11,131.82,-0.108158,0.072639,4118.86,16,0.0159577,0.124115,5.98322,0.0442474,12.6886,5.1737342749856,24.9678197657918,4.39544965500602,"1","1"
284,24.01768,91.21677,205,7,135,-0.108158,0.0734298,2340,6,0,0.108158,0.666172,0.0441142,12.1244,6.91662416723362,52.4484318544169,7.03952455661326,"1","2"
285,23.98851,91.07956,205,9,-1,0,0.133193,6584.3,6,0,0,0,0.0463849,7.93725,6.06951280192553,37.3807276809235,5.69273263846962,"1","1"
